sec,x1[m],v1[m/s],a1[m/s2],Force1[kgf],Force2[kgf],Fmonitor[V],Vmonitor[V],F_sim,MV1[V],x1tg[m],F1tg[kgf],v1tg[m/s],GLx1[m],GLy1[m],GHy1[m],GHy1[m],GHidariX[m],GhidariY[m],G_ab1[m],wii1-1[V],wii1-2[V],wii1-3[V],wii1-4[V],wii1-5[V],wii1-6[V],wii1-7[V],wii1-8[V],hidarite1-1[V],Hidarite1-2[V],Hidarite1-3[V],Hidarite1-4[V],GLx2[m],GLy2[m],GHy2[m],GHy2[m],GHidari2X[m],Ghidari2Y[m],G_ab2[m],wii2-1[V],wii2-2[V],wii2-3[V],wii2-4[V],wii2-5[V],wii2-6[V],wii2-7[V],wii2-8[V],hidarite2-1[V],Hidarite2-2[V],Hidarite2-3[V],Hidarite2-4[V],F1COP[kgf],x1COP[m],remoteEncoder[m],remoteForce[kgf],remoteGab[m],remoteFmoni[V]
46.56501,-1026,,,0.43457,0.871887,,,,,,,,,,,,,,149.1197476,,,,,,,,,,,,,,,,,,,-42.54579946,,,,,,,,,,,,,,,,,,
46.567471,-1020,,,0.411072,0.832825,,,,,,,,,,,,,,148.8431994,,,,,,,,,,,,,,,,,,,-41.90829388,,,,,,,,,,,,,,,,,,
46.571571,-1014,,,0.323486,0.904236,,,,,,,,,,,,,,148.6122988,,,,,,,,,,,,,,,,,,,-41.24516507,,,,,,,,,,,,,,,,,,
46.574657,-1002,,,0.381775,0.837097,,,,,,,,,,,,,,148.4231354,,,,,,,,,,,,,,,,,,,-40.5341421,,,,,,,,,,,,,,,,,,
46.577106,-995,,,0.355835,0.811768,,,,,,,,,,,,,,148.2462874,,,,,,,,,,,,,,,,,,,-39.78385708,,,,,,,,,,,,,,,,,,
46.57954,-989,,,0.293884,0.895996,,,,,,,,,,,,,,147.6096964,,,,,,,,,,,,,,,,,,,-39.00301657,,,,,,,,,,,,,,,,,,
46.581993,-982,,,0.418701,0.813599,,,,,,,,,,,,,,147.1150757,,,,,,,,,,,,,,,,,,,-38.18819053,,,,,,,,,,,,,,,,,,
46.584419,-975,,,0.301819,0.859985,,,,,,,,,,,,,,146.6115486,,,,,,,,,,,,,,,,,,,-37.35975781,,,,,,,,,,,,,,,,,,
46.58688,-968,,,0.283508,0.842285,,,,,,,,,,,,,,146.1134451,,,,,,,,,,,,,,,,,,,-36.53268473,,,,,,,,,,,,,,,,,,
46.589359,-961,,,0.353699,0.731812,,,,,,,,,,,,,,145.610006,,,,,,,,,,,,,,,,,,,-35.7087983,,,,,,,,,,,,,,,,,,
46.593285,-954,,,0.162354,0.846252,,,,,,,,,,,,,,145.1078882,,,,,,,,,,,,,,,,,,,-34.90797602,,,,,,,,,,,,,,,,,,
46.595753,-942,,,0.328369,0.733948,,,,,,,,,,,,,,144.6229871,,,,,,,,,,,,,,,,,,,-34.12085195,,,,,,,,,,,,,,,,,,
46.598179,-935,,,0.21759,0.715332,,,,,,,,,,,,,,144.1663545,,,,,,,,,,,,,,,,,,,-33.33888154,,,,,,,,,,,,,,,,,,
46.600765,-927,,,0.178833,0.78064,,,,,,,,,,,,,,143.738846,,,,,,,,,,,,,,,,,,,-32.59605287,,,,,,,,,,,,,,,,,,
46.603333,-919,,,0.252686,0.644226,,,,,,,,,,,,,,143.331218,,,,,,,,,,,,,,,,,,,-31.89391563,,,,,,,,,,,,,,,,,,
46.605785,-912,,,0.140991,0.687256,,,,,,,,,,,,,,142.9241121,,,,,,,,,,,,,,,,,,,-31.19168615,,,,,,,,,,,,,,,,,,
46.608234,-904,,,0.126343,0.686646,,,,,,,,,,,,,,142.49785,,,,,,,,,,,,,,,,,,,-30.47027918,,,,,,,,,,,,,,,,,,
46.612328,-896,,,0.044556,0.649109,,,,,,,,,,,,,,142.0662182,,,,,,,,,,,,,,,,,,,-29.74181218,,,,,,,,,,,,,,,,,,
46.614758,-882,,,0.105286,0.569153,,,,,,,,,,,,,,141.6613387,,,,,,,,,,,,,,,,,,,-29.00017543,,,,,,,,,,,,,,,,,,
46.61721,-874,,,0.041199,0.523376,,,,,,,,,,,,,,141.2804764,,,,,,,,,,,,,,,,,,,-28.22632407,,,,,,,,,,,,,,,,,,
46.619656,-866,,,-0.018921,0.542297,,,,,,,,,,,,,,140.8994048,,,,,,,,,,,,,,,,,,,-27.40958236,,,,,,,,,,,,,,,,,,
46.622101,-858,,,0.050049,0.4599,,,,,,,,,,,,,,140.5027617,,,,,,,,,,,,,,,,,,,-26.54421057,,,,,,,,,,,,,,,,,,
46.624531,-849,,,-0.081177,0.456238,,,,,,,,,,,,,,140.0717898,,,,,,,,,,,,,,,,,,,-25.64050724,,,,,,,,,,,,,,,,,,
46.62698,-841,,,-0.073242,0.420532,,,,,,,,,,,,,,139.5836053,,,,,,,,,,,,,,,,,,,-24.73132896,,,,,,,,,,,,,,,,,,
46.631294,-832,,,-0.143433,0.327148,,,,,,,,,,,,,,139.0376401,,,,,,,,,,,,,,,,,,,-23.83364453,,,,,,,,,,,,,,,,,,
46.633751,-817,,,-0.163269,0.384521,,,,,,,,,,,,,,138.4710812,,,,,,,,,,,,,,,,,,,-22.91131599,,,,,,,,,,,,,,,,,,
46.636185,-808,,,-0.152893,0.298462,,,,,,,,,,,,,,137.9340325,,,,,,,,,,,,,,,,,,,-21.93120285,,,,,,,,,,,,,,,,,,
46.63863,-799,,,-0.232239,0.366211,,,,,,,,,,,,,,145.3356091,,,,,,,,,,,,,,,,,,,-20.90385011,,,,,,,,,,,,,,,,,,
46.641148,-790,,,-0.193481,0.314026,,,,,,,,,,,,,,145.1087437,,,,,,,,,,,,,,,,,,,-19.85686012,,,,,,,,,,,,,,,,,,
46.643631,-781,,,-0.266418,0.32196,,,,,,,,,,,,,,144.8639171,,,,,,,,,,,,,,,,,,,-18.79702183,,,,,,,,,,,,,,,,,,
46.646069,-772,,,-0.233765,0.274963,,,,,,,,,,,,,,144.5921799,,,,,,,,,,,,,,,,,,,-17.70903521,,,,,,,,,,,,,,,,,,
46.648525,-762,,,-0.231018,0.26062,,,,,,,,,,,,,,144.2883754,,,,,,,,,,,,,,,,,,,-16.59368034,,,,,,,,,,,,,,,,,,
46.652481,-753,,,-0.231934,0.203857,,,,,,,,,,,,,,143.9581212,,,,,,,,,,,,,,,,,,,-15.47590108,,,,,,,,,,,,,,,,,,
46.654915,-737,,,-0.325928,0.250854,,,,,,,,,,,,,,143.6087238,,,,,,,,,,,,,,,,,,,-14.3612609,,,,,,,,,,,,,,,,,,
46.657341,-728,,,-0.239258,0.155945,,,,,,,,,,,,,,143.2680095,,,,,,,,,,,,,,,,,,,-13.23502744,,,,,,,,,,,,,,,,,,
46.65979,-718,,,-0.368042,0.239258,,,,,,,,,,,,,,142.9573185,,,,,,,,,,,,,,,,,,,-12.09037068,,,,,,,,,,,,,,,,,,
46.662224,-709,,,-0.294495,0.138245,,,,,,,,,,,,,,142.6673563,,,,,,,,,,,,,,,,,,,-10.91409112,,,,,,,,,,,,,,,,,,
46.664673,-699,,,-0.368652,0.218201,,,,,,,,,,,,,,142.3731363,,,,,,,,,,,,,,,,,,,-9.726843722,,,,,,,,,,,,,,,,,,
46.667107,-689,,,-0.301819,0.14801,,,,,,,,,,,,,,142.0445983,,,,,,,,,,,,,,,,,,,-8.56522231,,,,,,,,,,,,,,,,,,
46.671337,-679,,,-0.370178,0.157471,,,,,,,,,,,,,,132.7470316,,,,,,,,,,,,,,,,,,,-7.421333318,,,,,,,,,,,,,,,,,,
46.673904,-662,,,-0.428162,0.180969,,,,,,,,,,,,,,132.3468181,,,,,,,,,,,,,,,,,,,-6.276351554,,,,,,,,,,,,,,,,,,
46.676353,-651,,,-0.32196,0.13855,,,,,,,,,,,,,,131.8796514,,,,,,,,,,,,,,,,,,,-5.124874082,,,,,,,,,,,,,,,,,,
46.678791,-641,,,-0.432129,0.179749,,,,,,,,,,,,,,131.3220947,,,,,,,,,,,,,,,,,,,-3.98014077,,,,,,,,,,,,,,,,,,
46.681221,-631,,,-0.344849,0.106201,,,,,,,,,,,,,,130.705503,,,,,,,,,,,,,,,,,,,-2.848560463,,,,,,,,,,,,,,,,,,
46.683907,-621,,,-0.429077,0.140686,,,,,,,,,,,,,,130.069108,,,,,,,,,,,,,,,,,,,-1.71005891,,,,,,,,,,,,,,,,,,
46.686348,-609,,,-0.355225,0.079651,,,,,,,,,,,,,,129.4065369,,,,,,,,,,,,,,,,,,,-0.553675454,,,,,,,,,,,,,,,,,,
46.688797,-599,,,-0.464172,0.114746,,,,,,,,,,,,,,128.7270087,,,,,,,,,,,,,,,,,,,0.609629109,,,,,,,,,,,,,,,,,,
46.692669,-588,,,-0.458984,0.126343,,,,,,,,,,,,,,128.0352505,,,,,,,,,,,,,,,,,,,1.766905481,,,,,,,,,,,,,,,,,,
46.695099,-572,,,-0.339966,-0.007324,,,,,,,,,,,,,,127.2839456,,,,,,,,,,,,,,,,,,,2.910064083,,,,,,,,,,,,,,,,,,
46.697521,-561,,,-0.464172,0.133667,,,,,,,,,,,,,,126.466875,,,,,,,,,,,,,,,,,,,4.006952801,,,,,,,,,,,,,,,,,,
46.699978,-550,,,-0.39856,0.008545,,,,,,,,,,,,,,125.6354756,,,,,,,,,,,,,,,,,,,5.040399178,,,,,,,,,,,,,,,,,,
46.702404,-540,,,-0.478821,0.042419,,,,,,,,,,,,,,124.8239777,,,,,,,,,,,,,,,,,,,6.046985232,,,,,,,,,,,,,,,,,,
46.704834,-529,,,-0.368042,-0.003357,,,,,,,,,,,,,,124.0638783,,,,,,,,,,,,,,,,,,,7.048836934,,,,,,,,,,,,,,,,,,
46.707378,-518,,,-0.487976,-0.036316,,,,,,,,,,,,,,123.3833882,,,,,,,,,,,,,,,,,,,8.035836586,,,,,,,,,,,,,,,,,,
46.711632,-508,,,-0.479431,0.005188,,,,,,,,,,,,,,122.7521673,,,,,,,,,,,,,,,,,,,9.002703748,,,,,,,,,,,,,,,,,,
46.714096,-489,,,-0.464478,-0.030823,,,,,,,,,,,,,,122.0979315,,,,,,,,,,,,,,,,,,,9.977267144,,,,,,,,,,,,,,,,,,
46.716526,-478,,,-0.453186,-0.063782,,,,,,,,,,,,,,121.3721523,,,,,,,,,,,,,,,,,,,10.98528934,,,,,,,,,,,,,,,,,,
46.718952,-467,,,-0.473328,-0.078735,,,,,,,,,,,,,,120.567127,,,,,,,,,,,,,,,,,,,11.99452613,,,,,,,,,,,,,,,,,,
46.721382,-457,,,-0.440369,-0.056458,,,,,,,,,,,,,,119.6816933,,,,,,,,,,,,,,,,,,,12.97080836,,,,,,,,,,,,,,,,,,
46.723812,-446,,,-0.422668,-0.07843,,,,,,,,,,,,,,118.7150961,,,,,,,,,,,,,,,,,,,13.93042875,,,,,,,,,,,,,,,,,,
46.726246,-435,,,-0.401611,-0.113831,,,,,,,,,,,,,,117.7100829,,,,,,,,,,,,,,,,,,,14.87435032,,,,,,,,,,,,,,,,,,
46.728691,-424,,,-0.442505,-0.063477,,,,,,,,,,,,,,116.7401551,,,,,,,,,,,,,,,,,,,15.76557117,,,,,,,,,,,,,,,,,,
46.73267,-414,,,-0.440369,-0.106201,,,,,,,,,,,,,,115.8371808,,,,,,,,,,,,,,,,,,,16.58898201,,,,,,,,,,,,,,,,,,
46.735119,-396,,,-0.427856,-0.098572,,,,,,,,,,,,,,114.9709102,,,,,,,,,,,,,,,,,,,17.34682051,,,,,,,,,,,,,,,,,,
46.73756,-385,,,-0.426331,-0.082397,,,,,,,,,,,,,,114.0995679,,,,,,,,,,,,,,,,,,,18.04548835,,,,,,,,,,,,,,,,,,
46.739986,-375,,,-0.459595,-0.070801,,,,,,,,,,,,,,113.2092078,,,,,,,,,,,,,,,,,,,18.70622319,,,,,,,,,,,,,,,,,,
46.742428,-364,,,-0.410156,-0.111694,,,,,,,,,,,,,,112.3109565,,,,,,,,,,,,,,,,,,,19.35726305,,,,,,,,,,,,,,,,,,
46.744907,-354,,,-0.441284,-0.075073,,,,,,,,,,,,,,111.44218,,,,,,,,,,,,,,,,,,,20.0015255,,,,,,,,,,,,,,,,,,
46.747532,-342,,,-0.324402,-0.094604,,,,,,,,,,,,,,110.6361628,,,,,,,,,,,,,,,,,,,20.59686077,,,,,,,,,,,,,,,,,,
46.751766,-331,,,-0.328064,-0.071411,,,,,,,,,,,,,,109.8657978,,,,,,,,,,,,,,,,,,,21.12608524,,,,,,,,,,,,,,,,,,
46.754223,-313,,,-0.445862,-0.015564,,,,,,,,,,,,,,109.0755657,,,,,,,,,,,,,,,,,,,21.65714688,,,,,,,,,,,,,,,,,,
46.756653,-302,,,-0.292969,-0.085449,,,,,,,,,,,,,,108.2436303,,,,,,,,,,,,,,,,,,,22.27928993,,,,,,,,,,,,,,,,,,
46.759079,-292,,,-0.39032,-0.015259,,,,,,,,,,,,,,107.3558799,,,,,,,,,,,,,,,,,,,23.00976021,,,,,,,,,,,,,,,,,,
46.761532,-281,,,-0.341187,-0.044861,,,,,,,,,,,,,,106.3848967,,,,,,,,,,,,,,,,,,,23.80546227,,,,,,,,,,,,,,,,,,
46.763958,-270,,,-0.32196,-0.033875,,,,,,,,,,,,,,105.3221584,,,,,,,,,,,,,,,,,,,24.60410129,,,,,,,,,,,,,,,,,,
46.766403,-260,,,-0.368347,-0.049133,,,,,,,,,,,,,,104.1915902,,,,,,,,,,,,,,,,,,,25.35370409,,,,,,,,,,,,,,,,,,
46.768887,-249,,,-0.367432,-0.026855,,,,,,,,,,,,,,103.0225002,,,,,,,,,,,,,,,,,,,26.07042754,,,,,,,,,,,,,,,,,,
46.77285,-239,,,-0.333557,0.018005,,,,,,,,,,,,,,101.8405778,,,,,,,,,,,,,,,,,,,26.81239589,,,,,,,,,,,,,,,,,,
46.775295,-222,,,-0.267944,-0.045166,,,,,,,,,,,,,,100.6509341,,,,,,,,,,,,,,,,,,,27.6087535,,,,,,,,,,,,,,,,,,
46.777901,-211,,,-0.325012,-0.019531,,,,,,,,,,,,,,99.41524751,,,,,,,,,,,,,,,,,,,28.47491138,,,,,,,,,,,,,,,,,,
46.780369,-200,,,-0.335999,-0.008545,,,,,,,,,,,,,,98.11747635,,,,,,,,,,,,,,,,,,,29.41225162,,,,,,,,,,,,,,,,,,
46.782799,-189,,,-0.318604,-0.019531,,,,,,,,,,,,,,96.79229021,,,,,,,,,,,,,,,,,,,30.38475809,,,,,,,,,,,,,,,,,,
46.785236,-179,,,-0.385437,0.048218,,,,,,,,,,,,,,95.4711333,,,,,,,,,,,,,,,,,,,31.35092965,,,,,,,,,,,,,,,,,,
46.787708,-169,,,-0.24292,-0.06958,,,,,,,,,,,,,,94.1497378,,,,,,,,,,,,,,,,,,,32.3004089,,,,,,,,,,,,,,,,,,
46.791965,-158,,,-0.289001,-0.015869,,,,,,,,,,,,,,92.82339546,,,,,,,,,,,,,,,,,,,33.22167137,,,,,,,,,,,,,,,,,,
46.794403,-140,,,-0.288696,-0.015869,,,,,,,,,,,,,,91.5279982,,,,,,,,,,,,,,,,,,,34.08564716,,,,,,,,,,,,,,,,,,
46.796856,-129,,,-0.357666,0.036316,,,,,,,,,,,,,,90.27720068,,,,,,,,,,,,,,,,,,,34.91129486,,,,,,,,,,,,,,,,,,
46.799381,-119,,,-0.291443,0.031738,,,,,,,,,,,,,,89.04198997,,,,,,,,,,,,,,,,,,,35.72245255,,,,,,,,,,,,,,,,,,
46.801838,-109,,,-0.297852,0.004272,,,,,,,,,,,,,,87.80670414,,,,,,,,,,,,,,,,,,,36.52038431,,,,,,,,,,,,,,,,,,
46.804268,-98,,,-0.271301,0.057068,,,,,,,,,,,,,,86.56168615,,,,,,,,,,,,,,,,,,,37.35060533,,,,,,,,,,,,,,,,,,
46.806915,-88,,,-0.307922,0.027161,,,,,,,,,,,,,,85.30266335,,,,,,,,,,,,,,,,,,,38.21414744,,,,,,,,,,,,,,,,,,
46.811367,-77,,,-0.265503,0.08667,,,,,,,,,,,,,,84.04382558,,,,,,,,,,,,,,,,,,,39.04140039,,,,,,,,,,,,,,,,,,
46.813808,-58,,,-0.231323,0.099487,,,,,,,,,,,,,,82.80405275,,,,,,,,,,,,,,,,,,,39.82041695,,,,,,,,,,,,,,,,,,
46.81625,-48,,,-0.264282,0.100708,,,,,,,,,,,,,,81.61705046,,,,,,,,,,,,,,,,,,,40.58645764,,,,,,,,,,,,,,,,,,
46.818687,-37,,,-0.218506,0.066833,,,,,,,,,,,,,,80.50856867,,,,,,,,,,,,,,,,,,,41.35110667,,,,,,,,,,,,,,,,,,
46.82122,-27,,,-0.314941,0.085449,,,,,,,,,,,,,,79.46320793,,,,,,,,,,,,,,,,,,,42.09120551,,,,,,,,,,,,,,,,,,
46.823772,-16,,,-0.195313,0.063477,,,,,,,,,,,,,,78.46991888,,,,,,,,,,,,,,,,,,,42.79499309,,,,,,,,,,,,,,,,,,
46.826252,-5,,,-0.257263,0.105591,,,,,,,,,,,,,,77.54009632,,,,,,,,,,,,,,,,,,,43.47900221,,,,,,,,,,,,,,,,,,
46.828701,5,,,-0.174255,0.055542,,,,,,,,,,,,,,76.69210041,,,,,,,,,,,,,,,,,,,44.14720658,,,,,,,,,,,,,,,,,,
46.832794,15,,,-0.170288,0.057068,,,,,,,,,,,,,,75.92201493,,,,,,,,,,,,,,,,,,,44.81988735,,,,,,,,,,,,,,,,,,
46.835228,31,,,-0.258179,0.102234,,,,,,,,,,,,,,75.15923715,,,,,,,,,,,,,,,,,,,45.5351644,,,,,,,,,,,,,,,,,,
46.837658,42,,,-0.141296,0.026245,,,,,,,,,,,,,,74.34034867,,,,,,,,,,,,,,,,,,,46.29424229,,,,,,,,,,,,,,,,,,
46.840099,51,,,-0.255432,0.092773,,,,,,,,,,,,,,73.48716766,,,,,,,,,,,,,,,,,,,47.07863921,,,,,,,,,,,,,,,,,,
46.842567,62,,,-0.16449,0.046387,,,,,,,,,,,,,,72.64293821,,,,,,,,,,,,,,,,,,,47.88252822,,,,,,,,,,,,,,,,,,
46.845078,72,,,-0.202332,0.061951,,,,,,,,,,,,,,71.81702341,,,,,,,,,,,,,,,,,,,48.69764768,,,,,,,,,,,,,,,,,,
46.847565,82,,,-0.155029,0.031433,,,,,,,,,,,,,,71.01541625,,,,,,,,,,,,,,,,,,,49.5133448,,,,,,,,,,,,,,,,,,
46.851974,92,,,-0.141602,-0.012817,,,,,,,,,,,,,,70.2540262,,,,,,,,,,,,,,,,,,,50.31966065,,,,,,,,,,,,,,,,,,
46.854607,110,,,-0.245972,0.000916,,,,,,,,,,,,,,69.5253236,,,,,,,,,,,,,,,,,,,51.11770356,,,,,,,,,,,,,,,,,,
46.857059,120,,,-0.191345,-0.041199,,,,,,,,,,,,,,68.82035524,,,,,,,,,,,,,,,,,,,51.91060034,,,,,,,,,,,,,,,,,,
46.859486,130,,,-0.266418,-0.011902,,,,,,,,,,,,,,68.16582635,,,,,,,,,,,,,,,,,,,52.65503118,,,,,,,,,,,,,,,,,,
46.861904,139,,,-0.23468,-0.032654,,,,,,,,,,,,,,67.56201609,,,,,,,,,,,,,,,,,,,53.30946921,,,,,,,,,,,,,,,,,,
46.864338,148,,,-0.301819,-0.052795,,,,,,,,,,,,,,66.98531896,,,,,,,,,,,,,,,,,,,53.89850398,,,,,,,,,,,,,,,,,,
46.866764,158,,,-0.259399,-0.07782,,,,,,,,,,,,,,66.44789501,,,,,,,,,,,,,,,,,,,54.48667032,,,,,,,,,,,,,,,,,,
46.869267,167,,,-0.278625,-0.088501,,,,,,,,,,,,,,65.95775932,,,,,,,,,,,,,,,,,,,55.14045002,,,,,,,,,,,,,,,,,,
46.873425,177,,,-0.284119,-0.127258,,,,,,,,,,,,,,65.50362039,,,,,,,,,,,,,,,,,,,55.88034305,,,,,,,,,,,,,,,,,,
46.875877,192,,,-0.328674,-0.107727,,,,,,,,,,,,,,65.08615798,,,,,,,,,,,,,,,,,,,56.66976641,,,,,,,,,,,,,,,,,,
46.878307,202,,,-0.329895,-0.106506,,,,,,,,,,,,,,64.69979484,,,,,,,,,,,,,,,,,,,57.45151834,,,,,,,,,,,,,,,,,,
46.880733,211,,,-0.368347,-0.177612,,,,,,,,,,,,,,64.32590794,,,,,,,,,,,,,,,,,,,58.16311392,,,,,,,,,,,,,,,,,,
46.883152,220,,,-0.340881,-0.107117,,,,,,,,,,,,,,63.94653102,,,,,,,,,,,,,,,,,,,58.77810074,,,,,,,,,,,,,,,,,,
46.885582,229,,,-0.331421,-0.105591,,,,,,,,,,,,,,63.538979,,,,,,,,,,,,,,,,,,,59.35020264,,,,,,,,,,,,,,,,,,
46.888016,238,,,-0.359192,-0.132141,,,,,,,,,,,,,,63.10336042,,,,,,,,,,,,,,,,,,,59.95286121,,,,,,,,,,,,,,,,,,
46.892159,247,,,-0.357056,-0.151672,,,,,,,,,,,,,,62.67814177,,,,,,,,,,,,,,,,,,,60.60738817,,,,,,,,,,,,,,,,,,
46.894619,262,,,-0.344849,-0.117493,,,,,,,,,,,,,,62.29922679,,,,,,,,,,,,,,,,,,,61.27992363,,,,,,,,,,,,,,,,,,
46.897041,271,,,-0.307007,-0.148315,,,,,,,,,,,,,,61.9716747,,,,,,,,,,,,,,,,,,,61.9205595,,,,,,,,,,,,,,,,,,
46.899471,279,,,-0.354614,-0.088806,,,,,,,,,,,,,,61.67107264,,,,,,,,,,,,,,,,,,,62.54118508,,,,,,,,,,,,,,,,,,
46.90189,288,,,-0.310974,-0.128784,,,,,,,,,,,,,,61.37519642,,,,,,,,,,,,,,,,,,,63.16264467,,,,,,,,,,,,,,,,,,
46.904358,296,,,-0.338135,-0.107117,,,,,,,,,,,,,,61.07308447,,,,,,,,,,,,,,,,,,,63.75164496,,,,,,,,,,,,,,,,,,
46.906784,305,,,-0.296326,-0.085144,,,,,,,,,,,,,,60.74815646,,,,,,,,,,,,,,,,,,,64.31691527,,,,,,,,,,,,,,,,,,
46.910976,314,,,-0.307312,-0.059204,,,,,,,,,,,,,,60.40581374,,,,,,,,,,,,,,,,,,,64.89530217,,,,,,,,,,,,,,,,,,
46.91341,328,,,-0.26062,-0.102844,,,,,,,,,,,,,,60.07819702,,,,,,,,,,,,,,,,,,,65.49600665,,,,,,,,,,,,,,,,,,
46.915829,337,,,-0.331116,-0.039978,,,,,,,,,,,,,,59.79128599,,,,,,,,,,,,,,,,,,,66.12652354,,,,,,,,,,,,,,,,,,
46.918255,345,,,-0.310364,-0.083008,,,,,,,,,,,,,,59.54793947,,,,,,,,,,,,,,,,,,,66.76884178,,,,,,,,,,,,,,,,,,
46.920685,353,,,-0.270691,-0.072327,,,,,,,,,,,,,,59.32372616,,,,,,,,,,,,,,,,,,,67.38442133,,,,,,,,,,,,,,,,,,
46.923126,362,,,-0.283813,-0.026245,,,,,,,,,,,,,,59.09842317,,,,,,,,,,,,,,,,,,,67.97277517,,,,,,,,,,,,,,,,,,
46.925568,370,,,-0.263367,-0.094604,,,,,,,,,,,,,,58.86940735,,,,,,,,,,,,,,,,,,,68.56426785,,,,,,,,,,,,,,,,,,
46.928005,378,,,-0.281067,-0.027771,,,,,,,,,,,,,,58.62149069,,,,,,,,,,,,,,,,,,,69.17788076,,,,,,,,,,,,,,,,,,
46.932171,386,,,-0.245972,-0.082092,,,,,,,,,,,,,,58.34964007,,,,,,,,,,,,,,,,,,,69.82195993,,,,,,,,,,,,,,,,,,
46.934624,400,,,-0.278625,-0.022278,,,,,,,,,,,,,,58.08883573,,,,,,,,,,,,,,,,,,,70.4940285,,,,,,,,,,,,,,,,,,
46.937042,408,,,-0.205688,-0.068665,,,,,,,,,,,,,,57.85796327,,,,,,,,,,,,,,,,,,,71.16518854,,,,,,,,,,,,,,,,,,
46.939476,416,,,-0.305786,-0.026855,,,,,,,,,,,,,,57.61848595,,,,,,,,,,,,,,,,,,,71.79209565,,,,,,,,,,,,,,,,,,
46.941906,424,,,-0.244141,-0.073242,,,,,,,,,,,,,,57.32876747,,,,,,,,,,,,,,,,,,,72.37452956,,,,,,,,,,,,,,,,,,
46.944336,432,,,-0.304565,-0.067139,,,,,,,,,,,,,,56.99058523,,,,,,,,,,,,,,,,,,,72.95935302,,,,,,,,,,,,,,,,,,
46.946758,440,,,-0.290222,-0.050659,,,,,,,,,,,,,,56.64891155,,,,,,,,,,,,,,,,,,,73.59330564,,,,,,,,,,,,,,,,,,
46.950966,447,,,-0.352173,-0.069885,,,,,,,,,,,,,,56.35769226,,,,,,,,,,,,,,,,,,,74.30671646,,,,,,,,,,,,,,,,,,
46.953407,461,,,-0.336914,-0.136108,,,,,,,,,,,,,,56.12489723,,,,,,,,,,,,,,,,,,,75.09836172,,,,,,,,,,,,,,,,,,
46.955837,468,,,-0.286865,-0.184631,,,,,,,,,,,,,,55.91625772,,,,,,,,,,,,,,,,,,,75.90982265,,,,,,,,,,,,,,,,,,
46.958263,476,,,-0.421143,-0.110474,,,,,,,,,,,,,,55.70453287,,,,,,,,,,,,,,,,,,,76.65620008,,,,,,,,,,,,,,,,,,
46.96069,484,,,-0.320129,-0.206299,,,,,,,,,,,,,,55.49075235,,,,,,,,,,,,,,,,,,,77.32147501,,,,,,,,,,,,,,,,,,
46.963123,491,,,-0.359497,-0.205078,,,,,,,,,,,,,,55.29013384,,,,,,,,,,,,,,,,,,,77.96902299,,,,,,,,,,,,,,,,,,
46.965549,499,,,-0.425415,-0.18219,,,,,,,,,,,,,,55.10978169,,,,,,,,,,,,,,,,,,,78.6731046,,,,,,,,,,,,,,,,,,
46.967979,506,,,-0.359192,-0.270691,,,,,,,,,,,,,,54.947486,,,,,,,,,,,,,,,,,,,79.47160353,,,,,,,,,,,,,,,,,,
46.97208,513,,,-0.470276,-0.231018,,,,,,,,,,,,,,54.77665103,,,,,,,,,,,,,,,,,,,80.3221643,,,,,,,,,,,,,,,,,,
46.974518,526,,,-0.394592,-0.289001,,,,,,,,,,,,,,54.57148882,,,,,,,,,,,,,,,,,,,81.1242942,,,,,,,,,,,,,,,,,,
46.976944,533,,,-0.440063,-0.272522,,,,,,,,,,,,,,54.36264974,,,,,,,,,,,,,,,,,,,81.81461041,,,,,,,,,,,,,,,,,,
46.979374,540,,,-0.430908,-0.291748,,,,,,,,,,,,,,54.17171986,,,,,,,,,,,,,,,,,,,82.40650068,,,,,,,,,,,,,,,,,,
46.981815,547,,,-0.447083,-0.257568,,,,,,,,,,,,,,53.95448363,,,,,,,,,,,,,,,,,,,82.97002956,,,,,,,,,,,,,,,,,,
46.984261,554,,,-0.473633,-0.249329,,,,,,,,,,,,,,53.65252225,,,,,,,,,,,,,,,,,,,83.58083364,,,,,,,,,,,,,,,,,,
46.98687,561,,,-0.415344,-0.314941,,,,,,,,,,,,,,53.25833896,,,,,,,,,,,,,,,,,,,84.24055205,,,,,,,,,,,,,,,,,,
46.991096,568,,,-0.448608,-0.256042,,,,,,,,,,,,,,52.8774209,,,,,,,,,,,,,,,,,,,84.88844873,,,,,,,,,,,,,,,,,,
46.993542,580,,,-0.4245,-0.268555,,,,,,,,,,,,,,52.57398569,,,,,,,,,,,,,,,,,,,85.50008154,,,,,,,,,,,,,,,,,,
46.995972,587,,,-0.456543,-0.240479,,,,,,,,,,,,,,52.34271684,,,,,,,,,,,,,,,,,,,86.09662605,,,,,,,,,,,,,,,,,,
46.99839,594,,,-0.439148,-0.240479,,,,,,,,,,,,,,52.1748905,,,,,,,,,,,,,,,,,,,86.71781908,,,,,,,,,,,,,,,,,,
47.00082,600,,,-0.424805,-0.266418,,,,,,,,,,,,,,52.03203457,,,,,,,,,,,,,,,,,,,87.37010179,,,,,,,,,,,,,,,,,,
47.003258,607,,,-0.453186,-0.255127,,,,,,,,,,,,,,51.87065363,,,,,,,,,,,,,,,,,,,87.99154759,,,,,,,,,,,,,,,,,,
